Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,TotalScore,AvgScore,PerformanceCategory
female,group D,bachelor's degree,standard,none,single,regularly,yes,2.0,private,> 10,63,70,81,214,71.33333333333333,Good
male,group D,associate's degree,standard,none,married,never,,2.0,,5 - 10,82,79,74,235,78.33333333333333,Good
female,group C,,standard,,single,sometimes,yes,2.0,school_bus,> 10,46,50,56,152,50.666666666666664,Average
female,group C,associate's degree,standard,none,,regularly,yes,2.0,,5 - 10,84,99,95,278,92.66666666666667,Excellent
male,group C,bachelor's degree,standard,none,married,regularly,yes,2.0,school_bus,5 - 10,58,49,53,160,53.333333333333336,Average
male,group E,master's degree,free/reduced,none,single,sometimes,yes,2.0,school_bus,< 5,64,64,66,194,64.66666666666667,Good
female,group D,associate's degree,free/reduced,none,married,sometimes,yes,2.0,,5 - 10,42,55,58,155,51.666666666666664,Average
male,group B,some college,free/reduced,completed,married,regularly,no,1.0,school_bus,5 - 10,54,64,64,182,60.666666666666664,Good
male,group D,bachelor's degree,standard,none,single,sometimes,yes,0.0,school_bus,> 10,84,79,77,240,80.0,Excellent
male,group D,some high school,standard,none,married,sometimes,yes,1.0,school_bus,< 5,75,64,65,204,68.0,Good
female,group C,master's degree,standard,completed,divorced,never,yes,3.0,private,5 - 10,84,94,96,274,91.33333333333333,Excellent
male,group B,,standard,none,married,sometimes,,3.0,school_bus,5 - 10,71,67,73,211,70.33333333333333,Good
male,group E,bachelor's degree,standard,none,married,regularly,yes,2.0,school_bus,< 5,77,60,60,197,65.66666666666667,Good
male,,bachelor's degree,free/reduced,none,married,sometimes,no,3.0,private,5 - 10,67,63,64,194,64.66666666666667,Good
male,group C,some high school,standard,completed,married,sometimes,yes,1.0,school_bus,5 - 10,64,61,62,187,62.333333333333336,Good
male,group C,master's degree,standard,none,married,sometimes,yes,4.0,school_bus,,95,83,90,268,89.33333333333333,Excellent
male,group D,some high school,standard,none,single,regularly,yes,2.0,school_bus,< 5,58,48,54,160,53.333333333333336,Average
male,group D,some high school,standard,none,married,regularly,yes,1.0,school_bus,> 10,93,85,88,266,88.66666666666667,Excellent
female,group C,high school,standard,,married,never,yes,6.0,private,> 10,83,85,91,259,86.33333333333333,Excellent
female,group D,some college,standard,completed,married,regularly,yes,2.0,school_bus,< 5,67,81,84,232,77.33333333333333,Good
male,group C,high school,free/reduced,completed,married,regularly,no,2.0,school_bus,5 - 10,63,73,70,206,68.66666666666667,Good
male,group B,some college,standard,none,single,sometimes,no,2.0,private,5 - 10,78,78,77,233,77.66666666666667,Good
female,group A,associate's degree,standard,none,married,regularly,no,3.0,school_bus,> 10,77,87,85,249,83.0,Excellent
male,group C,associate's degree,standard,completed,married,regularly,no,3.0,school_bus,< 5,81,84,81,246,82.0,Excellent
female,group C,high school,standard,completed,married,sometimes,no,5.0,private,,67,79,77,223,74.33333333333333,Good
female,group B,some college,standard,none,married,sometimes,yes,2.0,school_bus,5 - 10,56,57,57,170,56.666666666666664,Average
female,group D,some high school,standard,none,divorced,sometimes,no,3.0,school_bus,> 10,74,83,85,242,80.66666666666667,Excellent
male,group D,master's degree,standard,none,divorced,sometimes,yes,5.0,private,> 10,88,64,66,218,72.66666666666667,Good
female,group C,associate's degree,standard,none,single,never,yes,4.0,private,5 - 10,59,71,72,202,67.33333333333333,Good
male,group C,associate's degree,standard,,married,never,no,1.0,private,5 - 10,83,87,73,243,81.0,Excellent
male,group E,,standard,completed,married,regularly,yes,0.0,private,5 - 10,100,99,100,299,99.66666666666667,Excellent
male,group D,some high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,< 5,58,61,58,177,59.0,Average
female,group B,some college,free/reduced,none,married,regularly,no,3.0,school_bus,5 - 10,67,76,77,220,73.33333333333333,Good
male,group E,bachelor's degree,free/reduced,none,married,sometimes,yes,4.0,school_bus,5 - 10,50,49,48,147,49.0,Average
female,group C,high school,standard,completed,divorced,regularly,yes,4.0,private,,91,100,100,291,97.0,Excellent
male,group B,some high school,standard,,,never,yes,3.0,school_bus,5 - 10,88,85,83,256,85.33333333333333,Excellent
female,group C,some college,standard,completed,married,never,no,2.0,private,5 - 10,80,95,92,267,89.0,Excellent
male,group E,associate's degree,free/reduced,none,married,sometimes,yes,3.0,school_bus,5 - 10,53,49,44,146,48.666666666666664,Average
male,group C,master's degree,standard,completed,divorced,sometimes,no,2.0,school_bus,5 - 10,86,86,84,256,85.33333333333333,Excellent
female,group C,some college,standard,none,married,sometimes,yes,1.0,private,5 - 10,55,59,56,170,56.666666666666664,Average
male,group C,,standard,completed,single,sometimes,yes,5.0,school_bus,> 10,73,75,71,219,73.0,Good
female,,some college,standard,none,married,regularly,yes,0.0,school_bus,< 5,70,73,81,224,74.66666666666667,Good
male,group D,some college,free/reduced,none,married,sometimes,yes,2.0,school_bus,5 - 10,62,66,63,191,63.666666666666664,Good
male,group B,bachelor's degree,standard,none,married,,yes,2.0,school_bus,5 - 10,68,73,70,211,70.33333333333333,Good
male,group D,some high school,standard,none,single,sometimes,yes,5.0,private,< 5,66,51,56,173,57.666666666666664,Average
male,group C,some high school,standard,,married,sometimes,no,3.0,school_bus,> 10,91,89,89,269,89.66666666666667,Excellent
female,group C,some college,standard,none,married,,yes,,school_bus,5 - 10,54,62,64,180,60.0,Good
female,group C,associate's degree,free/reduced,none,divorced,sometimes,yes,0.0,private,> 10,65,71,72,208,69.33333333333333,Good
female,group A,high school,standard,none,divorced,sometimes,yes,4.0,private,5 - 10,38,39,44,121,40.333333333333336,Average
male,group C,some high school,standard,none,divorced,never,yes,0.0,private,5 - 10,66,65,58,189,63.0,Good
female,group D,bachelor's degree,standard,none,married,never,yes,2.0,private,5 - 10,86,98,96,280,93.33333333333333,Excellent
male,group B,,standard,,single,sometimes,yes,1.0,private,< 5,70,65,65,200,66.66666666666667,Good
female,group B,associate's degree,standard,completed,divorced,regularly,,0.0,private,5 - 10,89,95,100,284,94.66666666666667,Excellent
male,group B,some college,free/reduced,none,married,,yes,1.0,private,< 5,49,49,49,147,49.0,Average
female,group D,some college,free/reduced,none,divorced,sometimes,yes,5.0,school_bus,< 5,40,59,56,155,51.666666666666664,Average
male,group B,some high school,standard,none,divorced,sometimes,no,4.0,,< 5,37,31,24,92,30.666666666666668,Poor
male,group E,bachelor's degree,free/reduced,completed,married,regularly,yes,4.0,school_bus,5 - 10,54,60,53,167,55.666666666666664,Average
male,group C,associate's degree,free/reduced,completed,married,regularly,no,1.0,school_bus,,83,69,70,222,74.0,Good
male,group C,associate's degree,standard,none,divorced,sometimes,yes,2.0,private,5 - 10,67,62,59,188,62.666666666666664,Good
female,group B,associate's degree,free/reduced,none,married,,yes,0.0,private,5 - 10,43,58,57,158,52.666666666666664,Average
female,group B,,standard,none,married,,yes,0.0,private,,85,91,94,270,90.0,Excellent
male,group B,high school,standard,completed,married,regularly,yes,2.0,private,> 10,80,75,71,226,75.33333333333333,Good
male,group C,master's degree,free/reduced,none,married,sometimes,yes,2.0,private,< 5,55,66,63,184,61.333333333333336,Good
male,group E,associate's degree,standard,completed,divorced,sometimes,no,4.0,private,> 10,100,98,100,298,99.33333333333333,Excellent
male,group D,associate's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,58,55,43,156,52.0,Average
female,group D,master's degree,standard,none,married,never,no,1.0,school_bus,< 5,58,71,70,199,66.33333333333333,Good
female,,high school,standard,none,married,regularly,yes,0.0,school_bus,5 - 10,71,76,76,223,74.33333333333333,Good
female,group A,some high school,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,67,62,61,190,63.333333333333336,Good
female,group D,some high school,free/reduced,none,single,sometimes,yes,1.0,school_bus,5 - 10,26,39,37,102,34.0,Poor
male,group D,bachelor's degree,standard,completed,married,sometimes,no,2.0,,< 5,70,72,72,214,71.33333333333333,Good
male,group B,bachelor's degree,standard,none,married,never,yes,4.0,private,> 10,70,64,65,199,66.33333333333333,Good
male,group C,,standard,none,married,sometimes,yes,3.0,school_bus,5 - 10,94,84,84,262,87.33333333333333,Excellent
male,group D,some high school,free/reduced,,divorced,regularly,yes,0.0,school_bus,5 - 10,76,69,68,213,71.0,Good
female,group C,high school,free/reduced,none,married,regularly,no,2.0,school_bus,< 5,39,50,51,140,46.666666666666664,Average
female,group B,bachelor's degree,standard,none,married,regularly,no,7.0,private,> 10,63,69,65,197,65.66666666666667,Good
male,group C,high school,standard,none,divorced,sometimes,yes,1.0,school_bus,,86,84,84,254,84.66666666666667,Excellent
female,group E,some high school,standard,none,divorced,regularly,yes,3.0,private,5 - 10,72,71,72,215,71.66666666666667,Good
female,group D,master's degree,free/reduced,none,single,sometimes,yes,2.0,private,> 10,57,67,67,191,63.666666666666664,Good
female,group D,some college,standard,none,married,regularly,no,2.0,school_bus,> 10,58,70,70,198,66.0,Good
male,group D,,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,63,69,68,200,66.66666666666667,Good
male,group D,some college,free/reduced,none,divorced,regularly,yes,2.0,private,> 10,74,64,61,199,66.33333333333333,Good
female,group C,some college,free/reduced,none,married,regularly,yes,0.0,school_bus,> 10,75,85,85,245,81.66666666666667,Excellent
male,group C,bachelor's degree,free/reduced,,divorced,sometimes,yes,0.0,school_bus,5 - 10,50,59,59,168,56.0,Average
female,group B,high school,standard,none,,regularly,no,2.0,school_bus,5 - 10,54,56,58,168,56.0,Average
female,group B,,free/reduced,none,married,sometimes,yes,1.0,school_bus,5 - 10,52,52,55,159,53.0,Average
male,group D,high school,standard,completed,single,sometimes,yes,3.0,,5 - 10,75,73,72,220,73.33333333333333,Good
male,group D,some college,standard,none,married,regularly,yes,1.0,private,5 - 10,82,72,65,219,73.0,Good
female,group C,master's degree,standard,completed,married,regularly,no,1.0,private,5 - 10,72,73,87,232,77.33333333333333,Good
male,group A,,free/reduced,none,married,regularly,no,4.0,school_bus,> 10,56,57,43,156,52.0,Average
male,group C,associate's degree,standard,completed,married,sometimes,yes,1.0,private,> 10,87,79,80,246,82.0,Excellent
male,group E,some college,free/reduced,none,married,regularly,,1.0,school_bus,< 5,55,71,64,190,63.333333333333336,Good
female,group D,associate's degree,free/reduced,none,divorced,sometimes,yes,5.0,private,> 10,51,63,57,171,57.0,Average
male,group D,associate's degree,free/reduced,completed,married,regularly,yes,2.0,school_bus,5 - 10,82,92,88,262,87.33333333333333,Excellent
female,group D,master's degree,standard,none,single,never,no,5.0,,5 - 10,63,69,77,209,69.66666666666667,Good
female,group C,some high school,free/reduced,none,single,sometimes,yes,1.0,private,< 5,12,25,14,51,17.0,Poor
female,group D,high school,standard,none,married,regularly,no,3.0,private,< 5,46,53,55,154,51.333333333333336,Average
female,group C,associate's degree,standard,none,single,sometimes,yes,6.0,private,5 - 10,47,61,60,168,56.0,Average
male,,associate's degree,free/reduced,none,married,never,yes,1.0,school_bus,5 - 10,37,45,38,120,40.0,Average
male,group C,some college,free/reduced,completed,married,regularly,yes,2.0,private,5 - 10,54,53,58,165,55.0,Average
female,group E,some high school,standard,none,married,never,no,2.0,private,5 - 10,75,68,73,216,72.0,Good
male,group D,high school,standard,none,divorced,sometimes,yes,4.0,private,5 - 10,51,59,54,164,54.666666666666664,Average
female,group C,some college,standard,none,married,sometimes,yes,4.0,school_bus,5 - 10,75,68,69,212,70.66666666666667,Good
female,group B,bachelor's degree,standard,completed,married,never,yes,4.0,school_bus,5 - 10,55,65,60,180,60.0,Good
female,group A,high school,standard,,single,never,no,1.0,school_bus,5 - 10,34,55,53,142,47.333333333333336,Average
male,group B,high school,standard,completed,single,regularly,yes,0.0,school_bus,> 10,84,84,81,249,83.0,Excellent
male,group D,some high school,standard,none,married,sometimes,yes,1.0,school_bus,5 - 10,59,60,52,171,57.0,Average
male,,some college,standard,completed,single,regularly,yes,3.0,private,5 - 10,84,70,71,225,75.0,Good
male,group C,associate's degree,standard,completed,divorced,sometimes,no,4.0,private,< 5,82,69,70,221,73.66666666666667,Good
female,group D,bachelor's degree,standard,none,married,regularly,yes,2.0,private,5 - 10,83,99,96,278,92.66666666666667,Excellent
male,group A,some college,standard,none,married,regularly,yes,4.0,school_bus,5 - 10,75,72,64,211,70.33333333333333,Good
male,group D,high school,standard,none,single,sometimes,yes,0.0,private,5 - 10,96,88,85,269,89.66666666666667,Excellent
female,group D,master's degree,standard,completed,divorced,never,no,,school_bus,5 - 10,80,78,87,245,81.66666666666667,Excellent
male,group C,,free/reduced,none,married,sometimes,no,1.0,school_bus,> 10,82,86,81,249,83.0,Excellent
male,,some college,standard,none,married,regularly,no,5.0,school_bus,< 5,66,57,56,179,59.666666666666664,Average
male,group C,high school,free/reduced,none,married,regularly,yes,2.0,school_bus,5 - 10,37,37,32,106,35.333333333333336,Poor
male,group C,bachelor's degree,standard,none,single,sometimes,,1.0,school_bus,> 10,84,75,73,232,77.33333333333333,Good
male,group C,high school,free/reduced,none,single,sometimes,no,,school_bus,5 - 10,54,45,43,142,47.333333333333336,Average
female,group C,some college,free/reduced,completed,married,regularly,no,1.0,school_bus,< 5,62,77,78,217,72.33333333333333,Good
male,group D,bachelor's degree,free/reduced,none,married,sometimes,yes,,private,5 - 10,80,77,71,228,76.0,Good
female,group B,some college,free/reduced,none,single,sometimes,yes,4.0,school_bus,< 5,55,71,64,190,63.333333333333336,Good
female,group E,master's degree,standard,none,divorced,sometimes,no,1.0,private,5 - 10,82,83,84,249,83.0,Excellent
female,group B,some college,free/reduced,none,single,never,no,2.0,private,> 10,46,45,48,139,46.333333333333336,Average
female,group B,,standard,completed,divorced,regularly,yes,0.0,,< 5,66,70,73,209,69.66666666666667,Good
female,group E,associate's degree,standard,none,divorced,regularly,no,5.0,school_bus,5 - 10,60,65,63,188,62.666666666666664,Good
female,group C,high school,free/reduced,none,single,regularly,no,4.0,private,< 5,68,74,73,215,71.66666666666667,Good
female,group C,master's degree,standard,none,married,never,yes,0.0,,5 - 10,39,45,49,133,44.333333333333336,Average
female,group B,high school,standard,none,single,sometimes,yes,4.0,private,< 5,50,54,54,158,52.666666666666664,Average
female,group D,,standard,none,single,regularly,no,1.0,school_bus,5 - 10,69,65,71,205,68.33333333333333,Good
